link,text,user,likes,retweets,comments
https://twitter.com/Reuters/status/1821245301312598276#m,From Breakingviews - Breakingviews - Tech stocks await AI's real reckoning reut.rs/4daUST2 reut.rs/4daUST2,Reuters,17,5,4
https://twitter.com/Reuters/status/1821245022236246330#m,"Companies and others responsible for some of America's most toxic waste sites are using a federal health agency’s faulty reports to save money on cleanups, defend against lawsuits and deny victims compensation, a @Reuters investigation found https://reut.rs/4cwSYLD",Reuters,19,13,5
https://twitter.com/Reuters/status/1821243703110808003#m,"Musk stirs UK divisions, sparks calls for faster rollout of online safety laws reut.rs/3WuESUI",Reuters,38,14,18
https://twitter.com/Reuters/status/1821243660144668820#m,"In Brazil’s Amazon, these Indigenous Munduruku warriors are marking the borders of their ancestral lands with signs that read, 'Federal Government, Sawre Muybu Territory, Protected Land' https://reut.rs/3Aigq1B",Reuters,52,17,5
https://twitter.com/Reuters/status/1821242856302113068#m,LIVE: White House briefing after US says Middle East conflict must not escalate https://x.com/i/broadcasts/1YpKklrEewyGj,Reuters,43,11,22
https://twitter.com/Reuters/status/1821242453711556737#m,"Orlando seeks host city status as Olympic flame, World Cups head to US reut.rs/3AgXLDr",Reuters,18,4,5
https://twitter.com/Reuters/status/1821241202190045549#m,Golf-Bright start for Boutier boosts French hopes reut.rs/3yz909F,Reuters,10,2,1
https://twitter.com/Reuters/status/1821239936982421582#m,Venezuela opposition candidate rejects Supreme Court summons reut.rs/3YxHUu3,Reuters,31,12,4
https://twitter.com/Reuters/status/1821238670013120616#m,Utility NiSource beats second-quarter profit estimate on lower costs reut.rs/3WTlh1X,Reuters,10,4,0
https://twitter.com/Reuters/status/1821237502574837956#m,US natural gas producers eye more output cuts as prices sink reut.rs/3SEQ2FB,Reuters,18,13,1
https://twitter.com/Reuters/status/1821236150805127438#m,Traders spurn zero-day options in this week's market tumble reut.rs/3yk79pj,Reuters,9,6,2
https://twitter.com/Reuters/status/1821235680737161259#m,LIVE: State Department briefing with Matthew Miller https://x.com/i/broadcasts/1kvJpbYWLvXKE,Reuters,27,12,3
https://twitter.com/Reuters/status/1821234852076908929#m,"Muhammad Yunus, the chief advisor for Bangladesh's new interim government, left Paris for Dhaka a day before his new government is expected to be sworn in https://reut.rs/3yrfkA5",Reuters,58,14,6
https://twitter.com/Reuters/status/1821233856936341805#m,Researchers in Scotland hope to lead the way in tackling cybercrime with the development of a national quantum network that could revolutionize data security and establish the UK as a global leader in quantum innovation,Reuters,51,16,4
https://twitter.com/Reuters/status/1821233637053841914#m,"US crude inventories fall, fuel builds as demand weakens, EIA says reut.rs/3yuUjo2",Reuters,18,6,0
https://twitter.com/Reuters/status/1821233594196750723#m,"Australian police said they arrested a man for the alleged theft of nearly $400,000 worth of commemorative coins linked to the popular children's television show 'Bluey' https://reut.rs/4dA96wu",Reuters,28,12,4
https://twitter.com/Reuters/status/1821232388686450705#m,Skateboarding-Australia's Palmer defends men's park at Paris Games reut.rs/3yizIU4,Reuters,13,2,1
https://twitter.com/Reuters/status/1821231669892075585#m,LIVE: View of Israel-Gaza border as concern over regional escalation grows https://x.com/i/broadcasts/1zqJVYvrnbYGB,Reuters,40,18,5
https://twitter.com/Reuters/status/1821231118974157289#m,"NYSE seeks to end closed-end fund meeting rule, opening divide with investors: Ross Kerber reut.rs/3Agcnms",Reuters,9,3,1
https://twitter.com/Reuters/status/1821230182629253601#m,Canada's Ivey PMI shows activity expanding at a slower pace in July reut.rs/3WCcHTZ,Reuters,7,3,1
https://twitter.com/Reuters/status/1821229820371452236#m,"From a long-feared wobble for AI shares, to why your digital assistant might sound strangely like Awkwafina, this is AI Weekly",Reuters,10,3,1
https://twitter.com/Reuters/status/1821228841039524316#m,📸 From @reuterspictures: Moments from Day 11 of the Olympics #ParisGames 2024,Reuters,21,2,1
https://twitter.com/Reuters/status/1821228605352874374#m,"US auto regulator opens probe into more than 77,000 Nissan SUVs reut.rs/3LWo9F5",Reuters,10,2,3
https://twitter.com/Reuters/status/1821227803683193109#m,"Kamala Harris and Tim Walz kick off their first campaign together, Hamas names Oct 7 mastermind as new leader, and more - 5️⃣ stories you need to know today",Reuters,20,8,2
https://twitter.com/Reuters/status/1821227356599521482#m,Taekwondo-Italy's Dell Aquila bows to first-time Olympian in semi-finals reut.rs/3SDWegZ,Reuters,18,3,2
https://twitter.com/Reuters/status/1821227301931004176#m,📸 From @reuterspictures: A fan event for the film ‘Borderlands’ at TCL Chinese Theatre in Los Angeles,Reuters,19,3,0
https://twitter.com/Reuters/status/1821226107795820991#m,Emerson's quarterly earnings rise on measurement instruments demand reut.rs/46AI8Ta,Reuters,16,5,3
https://twitter.com/Reuters/status/1821224855921987730#m,Japan's J-Power partners with Australia's carbon capture developers reut.rs/4df0E63,Reuters,13,2,1
https://twitter.com/Reuters/status/1821224785407320266#m,"Microsoft blamed Delta Air Lines for its dayslong struggle to recover from a global cyber outage that led it to cancel more than 6,000 flights https://reut.rs/3yxxKz3 $MSFT $DAL $CRWD",Reuters,19,8,3
https://twitter.com/Reuters/status/1821223570854301935#m,Japan's top currency diplomat says monitoring markets with sense of urgency reut.rs/3WzWa2R,Reuters,18,7,0
https://twitter.com/Reuters/status/1821223527220990057#m,"A US public health agency said residents in suburban St. Louis were safe from a landfill containing 43,000 tons of radioactive waste and soil from the Manhattan Project. New evidence casts doubt on the agency's declarations https://reut.rs/46zfDp7",Reuters,29,20,8
https://twitter.com/Reuters/status/1821222395794866349#m,Explainer: Why are there riots in the UK and who is behind them? reut.rs/4dRU71p,Reuters,15,5,12
https://twitter.com/Reuters/status/1821221053156172046#m,Chile's president rejects Maduro's claim to victory in Venezuela reut.rs/4cjbfMj,Reuters,77,22,4
https://twitter.com/Reuters/status/1821219752309567667#m,"As temperatures in South Korea rise due to climate change, some farmers are looking to grow crops usually more suited to warmer weather https://reut.rs/4cjr9WR",Reuters,34,9,8
https://twitter.com/Reuters/status/1821219016108585321#m,"For the 96 athletes competing in the #Paris2024 table tennis events, the matches are about representing their country, but for at least eight sibling pairs amongst them, it is also about representing their family and the shared last name they hold dear https://reut.rs/3SESFXH",Reuters,27,10,1
https://twitter.com/Reuters/status/1821218551245537446#m,Yields rise before 10-year note auction reut.rs/3Ab3j22,Reuters,15,9,3
https://twitter.com/Reuters/status/1821217300294341052#m,South Korean pistol shooter Kim Ye-ji thanks Musk for making her famous reut.rs/4cj5FcP,Reuters,50,7,2
https://twitter.com/Reuters/status/1821216018632458443#m,Iran's president tells Macron aggression will not be tolerated reut.rs/3LVBhu5,Reuters,22,12,6
https://twitter.com/Reuters/status/1821215485930729553#m,"Nigeria arrested seven Polish nationals for raising Russian flags during anti-government protests this week in the northern state of Kano, a spokesperson for the state security service said https://reut.rs/3AfNYxh",Reuters,45,16,5
https://twitter.com/Reuters/status/1821215053422440633#m,UK wealth manager Quilter's half-year profit beats forecasts reut.rs/4fyG4PM,Reuters,10,4,2
https://twitter.com/Reuters/status/1821214811453096040#m,Waste-management giant Republic Services is using a federal health agency report to argue for a less-expensive cleanup of a contaminated landfill — despite mounting evidence that the agency’s assessment was wrong https://reut.rs/3WIXD7k,Reuters,10,6,3
https://twitter.com/Reuters/status/1821214726774554981#m,"'Just to never give up. And there's light at the end of the tunnel': Reflecting on her #Paris2024 experience, the 11-time #Olympics medalist Simone Biles told @Reuters that she is proud of her determination https://reut.rs/3Yy6bQM",Reuters,61,10,1
https://twitter.com/Reuters/status/1821213499684520177#m,Indonesia eases local content rules to access foreign cash for renewable power projects reut.rs/3YxpnOv,Reuters,8,4,1
https://twitter.com/Reuters/status/1821213460778082341#m,Novo Nordisk shares slid as the drugmaker cut its 2024 profit outlook after reporting weaker-than-expected sales growth for blockbuster weight-loss drug Wegovy https://reut.rs/4fC5ITW,Reuters,11,7,1
https://twitter.com/Reuters/status/1821212253338599768#m,"Website creator Wix.com tops Q2 estimates, sees strong second half reut.rs/3Wu8u4M",Reuters,11,2,5
https://twitter.com/Reuters/status/1821211708053926200#m,Pro-Israel advocacy groups and dual US-Israeli citizens filed a lawsuit challenging President Joe Biden's order subjecting individuals involved in settler violence in the West Bank to financial and immigration sanctions https://reut.rs/3YAv5PL,Reuters,26,15,13
https://twitter.com/Reuters/status/1821210994254766532#m,"Canada's Suncor on track to exceed 2024 oil production, refinery guidance reut.rs/4fDxdfy",Reuters,14,5,5
https://twitter.com/Reuters/status/1821209750790373763#m,"U.S. consumer watchdog probes major US banks over Zelle scam, WSJ reports reut.rs/3WT2qnH",Reuters,24,13,3
https://twitter.com/Reuters/status/1821209191471624329#m,🔊 Musicians sue startups for misuse of copyrighted songs to train AI systems. Find out more on the Reuters World News podcast https://reut.rs/3AnJG6Y,Reuters,34,13,5
https://twitter.com/Reuters/status/1821208470793708009#m,"Ralph Lauren beats profit estimates on stable demand in Europe, China reut.rs/3WzHOzv",Reuters,26,4,1
https://twitter.com/Reuters/status/1821207937626316859#m,"A court in Moscow upheld the decision to arrest in absentia Yulia Navalnaya, the widow of late Russian opposition politician Alexei Navalny, state news agency RIA reported https://reut.rs/4dwmwtw",Reuters,32,17,5
https://twitter.com/Reuters/status/1821207255972262036#m,Disney may have to pay $5 bln more for Comcast's Hulu stake reut.rs/3SHnBXn,Reuters,13,8,2
https://twitter.com/Reuters/status/1821205949668860280#m,Pet health provider PetIQ to go private in $1.5 bln deal with Bansk Group reut.rs/3Ww2tEG,Reuters,10,6,2
https://twitter.com/Reuters/status/1821204162421391608#m,"Exclusive: The FBI was asked for help by police in France who are investigating the sabotage of high-speed rail lines hours before the #Paris2024 #Olympics Opening Ceremony, sources told @Reuters https://reut.rs/4dCw5Hz",Reuters,29,14,11
https://twitter.com/Reuters/status/1821203450761257021#m,Equity Residential to buy apartment portfolio from Blackstone for nearly $1 bln reut.rs/4fy0dWf,Reuters,13,6,6
https://twitter.com/Reuters/status/1821202187323662713#m,"UK house prices rise by most since January, Halifax data shows reut.rs/3SEmbwU",Reuters,12,6,4
https://twitter.com/Reuters/status/1821200920983593053#m,Brazilian Inter&Co's second-quarter profit jumps as user base grows reut.rs/46CI7hA,Reuters,11,4,4
https://twitter.com/Reuters/status/1821200396640976909#m,"Harvard University must face a lawsuit by Jewish students who accused the Ivy League school of letting its campus become a bastion of rampant antisemitism, a federal judge ruled https://reut.rs/3LWIRVi",Reuters,62,17,19
https://twitter.com/Reuters/status/1821199890661138859#m,Bio-Techne meets Q4 profit estimates on demand for its diagnostics products reut.rs/46B6wEq,Reuters,12,2,0
https://twitter.com/Reuters/status/1821198401033076785#m,"Egyptian worker remittances surge in second quarter, central bank says reut.rs/3SGbVV3",Reuters,13,2,3
https://twitter.com/Reuters/status/1821197159280087313#m,India's Reliance ready for next level of renewables-focused growth reut.rs/4cfPcGb,Reuters,14,5,3
https://twitter.com/Reuters/status/1821196623294206352#m,"Riots erupted at anti-immigration protests in towns and cities across Britain in the last week, with attacks by far-right groups on hotels housing asylum seekers and mosques. Here's some background, the causes and what you need to know ➡️ https://reut.rs/4dxPxFf",Reuters,21,7,19
https://twitter.com/Reuters/status/1821195919712305661#m,"Athletics-Ingebrigtsen avoids the mayhem to make 5,000m final reut.rs/3WVco8m",Reuters,15,2,3
https://twitter.com/Reuters/status/1821195265141096813#m,"Garment factories in Bangladesh, forecast to account for 90% of the country's exports, reopened hoping to swiftly resume full operations after production was disrupted by violent protests https://reut.rs/4ddsXSC",Reuters,29,12,3
https://twitter.com/Reuters/status/1821194648792039638#m,China to probe four rural banks for suspected treasury bond manipulation reut.rs/3yicm0Q,Reuters,23,6,1
https://twitter.com/Reuters/status/1821193366190608801#m,Belgium's imec reports breakthroughs with new ASML chip printing machine reut.rs/3Ao4tHy,Reuters,24,4,1
https://twitter.com/Reuters/status/1821192850115055866#m,"A helicopter crashed in a forest outside Nepal's capital Kathmandu shortly after takeoff, killing all five people on board, an official said, the latest of more than a dozen air crashes in the mountainous region since 2000 https://reut.rs/4cghSi7",Reuters,16,4,1
https://twitter.com/Reuters/status/1821192194818023805#m,"Athletics-Barshim and Tamberi through, but struggling, in high jump reut.rs/46GCOho",Reuters,14,3,0
https://twitter.com/specialreports/status/1821191841280151797#m,"Kamala Harris is toughening her position on illegal immigration in a series of campaign events and digital ads in coming weeks, according to campaign staff https://reut.rs/46GunlZ 1/3",Reuters Investigates,63,16,140
https://twitter.com/Reuters/status/1821190846256988304#m,Zimmer Biomet beats profit estimates on strong demand for medical devices reut.rs/3WF0rSG,Reuters,14,3,1
https://twitter.com/Reuters/status/1821189553719537937#m,"A hotel in Germany's Moselle wine valley collapsed overnight, killing at least two people. Rescuers were hopeful that the remaining three people would be saved as they worked with extreme caution due to a risk of further collapse https://reut.rs/4diYi6j",Reuters,24,9,1
https://twitter.com/Reuters/status/1821188821679051180#m,Russia said that it was fighting intense battles against Ukrainian forces which had penetrated the Kursk region in one of the largest incursions into Russia since the Ukraine war began in February 2022 https://reut.rs/3WTAjon,Reuters,39,11,8
https://twitter.com/Reuters/status/1821188356274786721#m,TSX jumps as technology sector leads broader recovery; Shopify surges reut.rs/3A99C6g,Reuters,13,1,1
https://twitter.com/Reuters/status/1821188005694206321#m,"LIVE: Australian Deputy Prime Minister Richard Marles speaks at CSIS in Washington, DC https://x.com/i/broadcasts/1ZkKzRBdoZRKv",Reuters,28,5,3
https://twitter.com/Reuters/status/1821187306415386699#m,🔊 Kamala Harris has chosen Minnesota Governor Tim Walz to be her vice presidential running mate. Listen to @jeffmason1 on the Reuters World News with insights on what Walz brings to the White House ticket https://reut.rs/3yCMOvd,Reuters,44,6,7
https://twitter.com/Reuters/status/1821187099753619708#m,"Italy cuts red tape on green energy, clamps down on illegal plants reut.rs/3SEScFg",Reuters,21,5,2
https://twitter.com/Reuters/status/1821186843616170350#m,"Thailand's Constitutional Court ordered the dissolution of the anti-establishment party Move Forward, stating that its campaign to revise the law protecting the monarchy from criticism threatened the democratic system https://reut.rs/3ywdRsk",Reuters,33,24,2
https://twitter.com/Reuters/status/1821185852556431800#m,Impala Platinum flags $1 bln impairments after metal price plunge reut.rs/3WU2eof,Reuters,16,1,1
https://twitter.com/Reuters/status/1821185825448575395#m,Impala Platinum flags $1 bln impairments after metal price plunge reut.rs/3WDguAl,Reuters,9,1,2
https://twitter.com/Reuters/status/1821184580621107431#m,"A US public health agency said residents in suburban St. Louis were safe from a landfill containing 43,000 tons of radioactive waste and soil from the Manhattan Project. New evidence casts doubt on the agency's declarations https://reut.rs/3yhT77C",Reuters,29,16,2
https://twitter.com/Reuters/status/1821184043389509985#m,"About seven years ago, US chip giant Intel had a chance to buy a stake in OpenAI, then a fledgling non-profit research organization working in a little-known field called generative AI, four people with direct knowledge of those discussions told @Reuters https://reut.rs/3AgObQX",Reuters,18,6,2
https://twitter.com/Reuters/status/1821183303610744908#m,Entegris inks supply deal with chipmaker ON Semiconductor reut.rs/3LTJDSS,Reuters,11,1,3
https://twitter.com/Reuters/status/1821183119401349254#m,"Brazil's Indigenous Munduruku warriors hack their way with machetes through the undergrowth of the Amazon rainforest, marking the borders of their ancestral lands to finish a task that the Brazilian government has not https://reut.rs/3Aigq1B",Reuters,49,14,3
https://twitter.com/ReutersSports/status/1821182776923885896#m,"While many athletes scrambled for sponsors to keep their Olympic dreams afloat, gay rower Robbie Manson took a novel approach by setting himself up on the adults-only OnlyFans website, @philipoconnor reported at #Paris2024",Reuters Sports,26,8,4
https://twitter.com/Reuters/status/1821182039309074878#m,Rupee slips to record low as pressure from carry trade unwind lingers reut.rs/3WTLeP7,Reuters,19,6,5
https://twitter.com/Reuters/status/1821180799917400099#m,Colombia's first leftist president faces economic struggles and legislative standstill reut.rs/3WV2fIL,Reuters,16,4,3
https://twitter.com/Reuters/status/1821180260462784916#m,"Four deputy governors of Bangladesh's central bank were forced to resign after about 300-400 officials protested against what they said was corruption by top officials, two sources at the bank told @Reuters https://reut.rs/3YBELtw",Reuters,20,6,2
https://twitter.com/Reuters/status/1821179759499288882#m,"🔊 After a turbulent opening to the week, investors are looking for some calm across the markets. Listen to @a_coops1 with the latest market developments on the Reuters World News podcast https://reut.rs/4coTdIA",Reuters,29,5,4
https://twitter.com/Reuters/status/1821179539118051598#m,"Tropical Storm Debby stalls off Carolinas, bringing unrelenting rain to region reut.rs/3LWFz4o",Reuters,17,1,2
https://twitter.com/Reuters/status/1821178263453966790#m,Japan regulator tells financial firms to reassure nervous new investors reut.rs/4cf0ri3,Reuters,15,3,2
https://twitter.com/Reuters/status/1821177062935208234#m,Florence and the Machine: yin and yang rivalry on the waves reut.rs/3WzQ56M,Reuters,26,4,0
https://twitter.com/Reuters/status/1821175748176072730#m,NYT subscribers surge as The Athletic shines in sports-filled summer reut.rs/3WAnnm4,Reuters,11,0,0
https://twitter.com/Reuters/status/1821174976050876672#m,"A court in Bangladesh overturned the conviction of Muhammad Yunus, the head of the country's interim government, in a case relating to labor law violations, the lawyer of the Nobel laureate said https://reut.rs/4d4pxS1",Reuters,26,10,2
https://twitter.com/Reuters/status/1821174164956573866#m,"An Australian man is set to appear in court after being arrested for the alleged theft of more than $393,000 worth of commemorative coins linked to the popular children's television show 'Bluey,' the police said https://reut.rs/4dA96wu",Reuters,33,4,4
https://twitter.com/Reuters/status/1821173250438635760#m,"Protesters force four Bangladesh cenbank deputies to resign, bank sources say reut.rs/46GG8J9",Reuters,19,3,3
https://twitter.com/Reuters/status/1821173219824422936#m,"Kamala Harris’ campaign plans to promote her support for a bipartisan border security bill - defeated in the Senate after Donald Trump came out against it - that would have increased funding for border agents and detention facilities, an official said https://reut.rs/3SzskKz",Reuters,60,17,17
https://twitter.com/Reuters/status/1821172459338350752#m,"The global and US anti-doping agencies are at odds over undercover tactics used by the American body to try to catch drug cheats, @Reuters has learned https://reut.rs/4dAOVyO",Reuters,51,24,2
https://twitter.com/Reuters/status/1821172210473505238#m,🔊 Music labels' AI lawsuits create a new copyright conundrum for US courts. Listen to @blakebrittain on the Reuters World News podcast with more on this story https://reut.rs/4cgfSqb,Reuters,14,1,3
https://twitter.com/Reuters/status/1821171987948929123#m,BTS member Suga apologises for drunk driving on e-scooter reut.rs/3YHk13c,Reuters,21,1,3
https://twitter.com/Reuters/status/1821170749379375161#m,"Lufthansa extends avoidance of Iranian, Iraqi airspace amid tensions reut.rs/3LX4kO0",Reuters,21,4,2
https://twitter.com/Reuters/status/1821170125833441727#m,"Ukraine's defense ministry's intelligence wing noted a trend emerging on Ukrainian social media — videos, apparently filmed overseas, of Ukrainian men holidaying on beaches, enthusiastically telling each other how they had gone abroad to avoid being drafted https://reut.rs/3M2v937",Reuters,15,2,8
https://twitter.com/Reuters/status/1821170013790757041#m,Instacart shares surge on strong grocery delivery demand and advertising growth reut.rs/3T2QHAX,Reuters,12,2,1
https://twitter.com/Reuters/status/1821169846425653438#m,LIVE: Australian hockey player arrested in Paris for buying cocaine https://x.com/i/broadcasts/1lDxLlYkPZZxm,Reuters,44,14,11
https://twitter.com/Reuters/status/1821169432494051756#m,"From a long-feared wobble for tech stocks, to why Awkwafina might help you with your chores, we round up the week's big stories from the AI revolution",Reuters,6,5,1
https://twitter.com/Reuters/status/1821168204217012682#m,How US public schools became a new religious battleground reut.rs/4cenh9v,Reuters,20,10,10
https://twitter.com/Reuters/status/1821166953811083616#m,Hilton lifts profit view as international travel offsets weak US demand reut.rs/4dzNdgQ,Reuters,13,2,2
https://twitter.com/Reuters/status/1821165915230122090#m,"Dissidents freed from Russian jails under a prisoner swap between Russia and the West last week have discussed the possibility of further exchanges, veteran rights campaigner Oleg Orlov said https://reut.rs/4cbWomN",Reuters,27,7,4
https://twitter.com/Reuters/status/1821165707272302988#m,Amazon Prime Video plots Hollywood expansion reut.rs/3WEEaV0,Reuters,16,4,0
https://twitter.com/Reuters/status/1821164669844722031#m,🔊 The headlines from Reuters World News daily podcast:  - Bangladesh Nobel laureate Yunus to lead interim government - Tropical Storm Debby soaks US Southeast  - Musk’s X accuses advertisers of boycotting platform in new lawsuit https://reut.rs/3YwraDH,Reuters,15,3,2
https://twitter.com/Reuters/status/1821164443373293784#m,"Indian steel prices hit more than three-year lows, consultant BigMint says reut.rs/4fDgQ2A",Reuters,21,4,5
https://twitter.com/Reuters/status/1821163167528915202#m,Air Canada profit falls as excess capacity hurts prices reut.rs/3AhgBdC,Reuters,20,5,2
https://twitter.com/Reuters/status/1821163129671442496#m,A federal health agency was created to protect the public from toxic sites. But a @Reuters investigation found it regularly downplays and disregards community concerns – to the industry’s benefit https://reut.rs/46zfDp7,Reuters,32,17,4
https://twitter.com/Reuters/status/1821162903300350138#m,"When Mike Hopkins was approached about leading Amazon Prime Video, his view of the streaming service matched one held widely in Hollywood — it was nothing more than a perk for subscribers of the two-day delivery service. Bezos had bigger ambitions https://reut.rs/3YCeTO8",Reuters,13,1,3
https://twitter.com/Reuters/status/1821161955115037132#m,Explainer: What is the yen carry trade? reut.rs/3yjxp37,Reuters,15,3,0
https://twitter.com/Reuters/status/1821161874651803870#m,Boeing said it was making design changes to prevent any new midair blowouts like the one on an Alaska Airlines jet earlier this year https://reut.rs/3YT49Lt,Reuters,30,4,5
https://twitter.com/Reuters/status/1821160650090922082#m,Philippines says China tails multi-nation sea exercises reut.rs/3ystPUi,Reuters,10,5,2
https://twitter.com/Reuters/status/1821159354625626511#m,"South Korean farmer Ma Myung-sun had low expectations for the crop of subtropical bananas he planted in a community farm in Seoul, but warmer temperatures due to climate change have produced a welcome surprise in the form of flowers and fruit https://reut.rs/4cjr9WR",Reuters,69,18,7
https://twitter.com/Reuters/status/1821158880354639908#m,"Garment factories in Bangladesh, forecast to account for 90% of the country's exports, reopened hoping to swiftly resume full operations after production was disrupted by violent protests that ousted Prime Minister Sheikh Hasina this week https://reut.rs/3LVYe09",Reuters,52,15,2
https://twitter.com/Reuters/status/1821158151208464647#m,Investor files liquidation petition in China against Evergrande unit reut.rs/4cfsaPI,Reuters,27,7,1
https://twitter.com/Reuters/status/1821157123201392741#m,🔊 Kamala Harris introduces her newly chosen running mate Minnesota Governor Tim Walz at a campaign rally in Philadelphia. More on Reuters World News podcast https://reut.rs/3SDwlOe,Reuters,90,15,5
https://twitter.com/Reuters/status/1821156887577960769#m,European shares rise on earnings boost; Novo Nordisk slips reut.rs/3yw1KeQ,Reuters,34,7,0
https://twitter.com/Reuters/status/1821155623309914131#m,"Climbing-Borne of a joke, speed climbing route arrives on big stage reut.rs/4dcelmt",Reuters,49,11,1
https://twitter.com/Reuters/status/1821154838157173184#m,"Gabriel Medina is a competitive surfing machine. A jewelry-clad, helicopter-riding superstar, the Brazilian is a tattooed terminator who paddles faster, pulls into the tube deeper and flies higher than just about anyone who ever rode a surfboard https://reut.rs/3SE0mgY #Olympics",Reuters,55,20,0
https://twitter.com/Reuters/status/1821154549849022890#m,UK regulator steps in after Thames Water breaches licence reut.rs/3SBgFeo,Reuters,35,8,2
https://twitter.com/Reuters/status/1821154418785419346#m,"Communities in AL, CA, MO, NY and NC were impacted by a federal health agency’s flawed work. Companies like Boeing and the military benefitted, an @Reuters investigation found https://reut.rs/3WCMpkx",Reuters,36,9,4
https://twitter.com/Reuters/status/1821154152841707963#m,"American Olympic gymnast and global sporting star Simone Biles says she's proud of showing her strength throughout the #Paris2024 #Olympics, where she won three gold and one silver medal https://reut.rs/3Yy6bQM",Reuters,129,18,1
https://twitter.com/Reuters/status/1821153106559750330#m,Kenyan shilling stable versus dollar - LSEG data reut.rs/3Yz25b2,Reuters,36,7,1
https://twitter.com/Reuters/status/1821153062678933728#m,"Novo Nordisk trimmed its full-year profit outlook after reporting weaker-than-expected quarterly sales of its popular weight-loss drug Wegovy, stirring worries among investors about stiffening competition from Eli Lilly https://reut.rs/4fC5ITW",Reuters,37,6,4
https://twitter.com/Reuters/status/1821151850264989803#m,Most Gulf markets extend gains as US recession fear fades reut.rs/3WUP4rh,Reuters,41,9,3
https://twitter.com/Reuters/status/1821151319727448465#m,"Pope Francis's weekly general audience at the Vatican was briefly interrupted by two women from an animal rights group, who shouted and held up signs against bullfighting https://reut.rs/3YzoPHS",Reuters,39,8,3
https://twitter.com/Reuters/status/1821151070195765468#m,"Mars' contemplated acquisition of US snack maker Kellanova stands a good chance of getting past global antitrust regulators, legal experts say, even as it touches on a sensitive area of government oversight — how much consumers pay for food https://reut.rs/46AHvJg",Reuters,28,16,2
https://twitter.com/Reuters/status/1821150815198838888#m,"Harris will also highlight Donald Trump's most divisive actions on immigration, such as his 2018 policy that separated thousands of migrant families at the US-Mexico border https://reut.rs/46GunlZ 3/3",Reuters,38,6,8
https://twitter.com/Reuters/status/1821150811616911384#m,"Harris has made her support for a bipartisan security bill the centerpiece of her platform, and a digital campaign ad has cast the election as a choice between ‘the one who will fix our broken immigration system. And the one who's trying to stop her’ 2/3",Reuters,36,9,6
https://twitter.com/Reuters/status/1821150808735461434#m,"Kamala Harris is toughening her position on illegal immigration, in a series of campaign events and digital ads in coming weeks, according to campaign staff https://reut.rs/46GunlZ 1/3",Reuters,70,25,28
https://twitter.com/Reuters/status/1821150600978944471#m,Airbnb shares slumps as weak forecast signals slowing travel demand reut.rs/4fD8GHu,Reuters,33,13,5
https://twitter.com/Reuters/status/1821149340724793713#m,Former Canadian spy agency chief Vigneault joins US intelligence firm Strider reut.rs/3WAzjUX,Reuters,41,11,4
https://twitter.com/Reuters/status/1821149300543328645#m,🔊 What you need to know today:  - Kamala Harris picks Minnesota Governor Tim Walz as running mate  - Hamas names Oct 7 mastermind as leader after Haniyeh assassination  - Musicians sue startups for misuse of copyrighted songs to train AI https://reut.rs/46zeQ7D,Reuters,45,8,8
https://twitter.com/Reuters/status/1821148073155846385#m,Athletics-Perez pulls away to give Spain gold in race walk relay reut.rs/3WQZPdY,Reuters,46,6,0
https://twitter.com/Reuters/status/1821147539233485160#m,"Hamas named its Gaza leader Yahya Sinwar as successor to former political chief Ismail Haniyeh, who was assassinated in Tehran last week, the group said, in a move that reinforces the radical path pursued since the Oct. 7 attack on Israel https://reut.rs/4cgfp7p",Reuters,22,12,14
https://twitter.com/Reuters/status/1821146855725482284#m,Exclusive: US EPA says it is auditing biofuel producers' used cooking oil supply reut.rs/4cfl9hQ,Reuters,21,9,3
https://twitter.com/Reuters/status/1821145546221834717#m,"KKR to help Fuji Soft go private under $4 bln management buyout, Nikkei reports reut.rs/3WyFusF",Reuters,11,4,0
https://twitter.com/Reuters/status/1821143779077763193#m,"Kamala Harris is toughening her position on illegal immigration, taking on hardliner Donald Trump on his signature issue in a series of campaign events and digital ads in coming weeks, according to campaign staff https://reut.rs/3WE3uuw",Reuters,64,16,31
https://twitter.com/Reuters/status/1821143512307392861#m,"Democratic presidential candidate Kamala Harris will campaign alongside her new running mate, Tim Walz, holding events in battleground states Wisconsin and Michigan that will offer an early test of his Midwestern credentials https://reut.rs/3LXcd5U",Reuters,70,7,12
https://twitter.com/Reuters/status/1821143048765481164#m,Shopify beats quarterly revenue estimates on AI boost reut.rs/46AIIQO,Reuters,12,3,4
https://twitter.com/Reuters/status/1821142414037250351#m,"Reuters Daily Briefing: August 7, 2024  - After a rollercoaster week of losses and gains for world markets, it looks like the BOJ just helped save the day - Bangladesh's political turmoil  - Portugal's suffocating housing crisis",Reuters,20,6,1
https://twitter.com/Reuters/status/1821142017222508808#m,"🔊 After a turbulent opening to the week, investors are looking for some calm across the markets. Tune in to the Reuters World News podcast for the latest market developments https://reut.rs/3LUpv35",Reuters,15,3,3
https://twitter.com/Reuters/status/1821141787836043284#m,Insight: How chip giant Intel spurned OpenAI and fell behind the times reut.rs/3Aboam6,Reuters,12,6,1
https://twitter.com/Reuters/status/1821140523127648568#m,Walt Disney earnings beat market estimates; profit slips at parks reut.rs/3X4ukgV,Reuters,14,3,5
